Age_min,Age_max,Gender,Degree,Branch,CGPA_min,CGPA_max,Internships_min,Internships_max,Projects_min,Projects_max,Coding_Skills_min,Coding_Skills_max,Communication_Skills_min,Communication_Skills_max,Aptitude_Test_Score_min,Aptitude_Test_Score_max,Soft_Skills_Rating_min,Soft_Skills_Rating_max,Certifications_min,Certifications_max,Backlogs_min,Backlogs_max
20.0,21.0,['Male'],['B.Sc'],['Civil'],5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,6.0,64.0,81.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['B.Sc'],['Civil'],5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,6.0,64.0,81.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['B.Sc'],['Civil'],5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,6.0,64.0,81.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['B.Sc'],['Civil'],5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,6.0,64.0,81.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,62.0,79.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,6.0,63.0,85.0,5.0,6.0,1.0,2.0,2.0,3.0
18.0,19.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,6.0,63.0,85.0,5.0,6.0,1.0,2.0,2.0,3.0
18.0,19.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,6.0,63.0,85.0,5.0,6.0,1.0,2.0,2.0,3.0
18.0,19.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,6.0,63.0,85.0,5.0,6.0,1.0,2.0,2.0,3.0
18.0,19.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,6.0,63.0,85.0,5.0,6.0,1.0,2.0,2.0,3.0
18.0,19.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,6.0,63.0,85.0,5.0,6.0,1.0,2.0,2.0,3.0
20.0,21.0,['Male'],['B.Tech'],"['ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,64.0,73.0,3.0,6.0,1.0,1.0,2.0,3.0
20.0,21.0,['Male'],['B.Tech'],"['ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,64.0,73.0,3.0,6.0,1.0,1.0,2.0,3.0
20.0,21.0,['Male'],['B.Tech'],"['ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,64.0,73.0,3.0,6.0,1.0,1.0,2.0,3.0
20.0,21.0,['Male'],['B.Tech'],"['ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,64.0,73.0,3.0,6.0,1.0,1.0,2.0,3.0
20.0,21.0,['Male'],['B.Tech'],"['ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,64.0,73.0,3.0,6.0,1.0,1.0,2.0,3.0
20.0,21.0,['Male'],['B.Tech'],"['ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,64.0,73.0,3.0,6.0,1.0,1.0,2.0,3.0
20.0,21.0,['Male'],['B.Tech'],"['ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,64.0,73.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
18.0,20.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,6.0,62.0,77.0,4.0,6.0,1.0,1.0,2.0,3.0
21.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,72.0,5.0,6.0,1.0,1.0,2.0,3.0
21.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,72.0,5.0,6.0,1.0,1.0,2.0,3.0
21.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,72.0,5.0,6.0,1.0,1.0,2.0,3.0
21.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,72.0,5.0,6.0,1.0,1.0,2.0,3.0
21.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,72.0,5.0,6.0,1.0,1.0,2.0,3.0
18.0,19.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,61.0,75.0,7.0,7.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,61.0,75.0,7.0,7.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,61.0,75.0,7.0,7.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,61.0,75.0,7.0,7.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,61.0,75.0,7.0,7.0,1.0,1.0,0.0,1.0
18.0,19.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,61.0,75.0,7.0,7.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",6.0,6.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,6.0,61.0,75.0,7.0,8.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",6.0,6.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,6.0,61.0,75.0,7.0,8.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",6.0,6.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,6.0,61.0,75.0,7.0,8.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",6.0,6.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,6.0,61.0,75.0,7.0,8.0,1.0,1.0,0.0,1.0
20.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",6.0,6.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,6.0,61.0,75.0,7.0,8.0,1.0,1.0,0.0,1.0
19.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",6.0,7.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,6.0,62.0,76.0,7.0,8.0,1.0,1.0,1.0,1.0
19.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",6.0,7.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,6.0,62.0,76.0,7.0,8.0,1.0,1.0,1.0,1.0
19.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",6.0,7.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,6.0,62.0,76.0,7.0,8.0,1.0,1.0,1.0,1.0
19.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",6.0,7.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,6.0,62.0,76.0,7.0,8.0,1.0,1.0,1.0,1.0
19.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",6.0,7.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,6.0,62.0,76.0,7.0,8.0,1.0,1.0,1.0,1.0
19.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",6.0,7.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,6.0,62.0,76.0,7.0,8.0,1.0,1.0,1.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,6.0,62.0,75.0,7.0,8.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],['B.Tech'],"['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,1.0,4.0,7.0,8.0,41.0,59.0,3.0,6.0,0.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,7.0,8.0,44.0,60.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,7.0,8.0,44.0,60.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,7.0,8.0,44.0,60.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,7.0,8.0,44.0,60.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,7.0,8.0,44.0,60.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,3.0,4.0,7.0,8.0,44.0,60.0,4.0,6.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,8.0,43.0,60.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,8.0,43.0,60.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,8.0,43.0,60.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,8.0,43.0,60.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,8.0,43.0,60.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,8.0,43.0,60.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,8.0,43.0,60.0,3.0,6.0,1.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],['BCA'],"['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,9.0,35.0,55.0,4.0,6.0,0.0,1.0,2.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,2.0,3.0,7.0,7.0,54.0,59.0,7.0,8.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,2.0,3.0,7.0,7.0,54.0,59.0,7.0,8.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,2.0,3.0,7.0,7.0,54.0,59.0,7.0,8.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,2.0,3.0,7.0,7.0,54.0,59.0,7.0,8.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,2.0,3.0,7.0,7.0,54.0,59.0,7.0,8.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME', 'Civil']",4.0,6.0,0.0,0.0,2.0,3.0,2.0,3.0,7.0,7.0,54.0,59.0,7.0,8.0,1.0,1.0,0.0,1.0
18.0,20.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME']",5.0,5.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,45.0,57.0,7.0,8.0,1.0,1.0,3.0,3.0
18.0,20.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME']",5.0,5.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,45.0,57.0,7.0,8.0,1.0,1.0,3.0,3.0
18.0,20.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME']",5.0,5.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,45.0,57.0,7.0,8.0,1.0,1.0,3.0,3.0
18.0,20.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME']",5.0,5.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,45.0,57.0,7.0,8.0,1.0,1.0,3.0,3.0
18.0,20.0,['Male'],"['B.Tech', 'B.Sc', 'BCA']","['ECE', 'ME']",5.0,5.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,45.0,57.0,7.0,8.0,1.0,1.0,3.0,3.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,63.0,79.0,4.0,5.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,63.0,79.0,4.0,5.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,63.0,79.0,4.0,5.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,63.0,79.0,4.0,5.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,63.0,79.0,4.0,5.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,63.0,79.0,4.0,5.0,1.0,1.0,0.0,1.0
18.0,21.0,['Male'],"['B.Tech', 'B.Sc']","['ECE', 'ME', 'Civil']",5.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,63.0,79.0,4.0,5.0,1.0,1.0,0.0,1.0
