Age,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Gender_Female,Gender_Male,Interest_Arts,Interest_Others,Interest_Sports,Interest_Technology,Interest_Unknown,Personality
28.0,0,9.56275,3.8602101812381,4.18498,4.206120874071627,1,0,0,0,1,0,0,ENFP
24.0,1,7.91138,5.002405727106105,8.09047,6.389059211571185,1,0,0,1,0,0,0,ENTP
28.0,0,9.69113,4.394257832533979,3.94483,5.852089138344232,1,0,0,0,0,0,1,ENFP
24.0,0,3.64405,2.5443890425661446,2.93703,3.574271144326938,0,1,0,0,0,0,1,INFP
23.0,0,2.47086,6.764074599398836,3.87464,5.344764449590888,1,0,0,0,0,0,1,INFP
27.0,0,2.86526,6.237091878374002,1.95402,4.334069625202173,1,0,0,1,0,0,0,ISFP
25.0,1,7.56141,8.376856963924117,3.36911,4.8574447444529945,0,1,0,0,0,0,1,ENFP
23.0,1,9.81989,6.07846276804546,9.19036,5.437295542222249,0,1,0,0,0,0,1,ENTP
22.0,1,4.01604,4.979489988512367,9.30598,6.038711482501904,1,0,0,0,0,0,1,INTP
25.0,1,6.57605,4.5564125579924495,9.82249,6.345938491897073,0,1,1,0,0,0,0,ENTP
22.0,1,3.96911,5.3957914094350325,5.36626,5.2365400815204985,1,0,1,0,0,0,0,INTP
26.0,1,5.81583,3.7013348127623606,5.9734,3.259104008847805,1,0,0,0,1,0,0,ENTP
26.0,0,5.82149,5.611737721724067,0.41818,4.666286068629044,1,0,0,0,1,0,0,ENFP
20.0,1,7.47473,5.34801361440482,3.93982,4.233348004071139,0,1,0,0,0,0,1,ENFP
29.0,0,6.32186,4.861389195834672,5.3027,5.577089364067449,1,0,0,0,1,0,0,ENFJ
26.0,0,1.20509,4.53133387535955,4.39009,2.7076154875149294,1,0,1,0,0,0,0,INFP
26.0,1,8.7772,5.001443400700527,6.92458,2.8164764667209687,0,1,1,0,0,0,0,ENTP
27.0,0,0.13862,6.491751680513513,8.38393,5.309078212212132,0,1,0,0,0,0,1,ISTP
23.0,0,6.87894,3.40262025204498,4.26226,2.058035590086417,0,1,0,0,1,0,0,ENFP
24.0,0,6.30711,6.105127240535228,1.41853,6.841437446483591,1,0,0,0,0,0,1,ENFJ
27.0,0,6.25307,5.203210627254983,5.71142,5.747170865219467,0,1,1,0,0,0,0,ENTP
23.0,1,4.46119,5.751720173183728,8.5085,7.282055614961377,0,1,0,0,0,0,1,ENTP
21.0,1,4.54029,5.317118926893599,6.46669,4.19424391654453,0,1,0,0,0,1,0,INFP
23.0,1,9.32175,7.745172884748285,1.37216,5.9909289975927145,0,1,0,0,1,0,0,ENFP
21.0,1,6.27785,4.572442782318678,2.16259,0.1374012012440317,1,0,0,0,1,0,0,ENFP
27.0,0,9.8018,5.087066966915652,1.04221,3.4662693461944256,0,1,0,1,0,0,0,ENFP
30.0,0,2.66149,4.174275934637901,0.73383,3.291243039065401,0,1,0,0,1,0,0,INFP
24.0,0,0.33517,5.254831303130323,7.90422,3.523359505597985,0,1,1,0,0,0,0,INTP
24.0,1,3.24732,5.840791230419772,6.88139,4.145685028964515,1,0,0,0,0,0,1,ENTP
21.0,0,9.4294,5.787335402065376,9.55176,4.879751975797749,1,0,1,0,0,0,0,ENTP
24.0,0,9.16042,5.331095772633865,7.03225,5.771270435504646,1,0,1,0,0,0,0,ENTP
20.0,0,9.11332,3.952489933354308,6.68115,4.302077055778262,0,1,0,0,0,0,1,ENTP
26.0,0,1.67073,4.18935628708914,9.03451,4.69299805321654,0,1,1,0,0,0,0,INTP
25.0,0,2.42794,6.340728933292335,7.90601,3.8240790058391534,0,1,0,1,0,0,0,ISTP
27.0,1,3.52119,5.070816307099673,3.68104,6.313707957487878,0,1,0,0,0,0,1,INFP
25.0,1,6.47027,5.899596938984793,5.98718,5.808403077125973,0,1,0,0,0,0,1,ENFP
33.0,1,8.87167,4.393341510252689,1.55194,4.890921883941489,0,1,0,1,0,0,0,ENFP
27.0,0,5.66844,2.169308166594302,1.25475,4.820368938436815,1,0,0,0,0,0,1,ENFP
26.0,0,3.52517,4.067731864301347,7.47153,5.310059950424541,0,1,0,1,0,0,0,INTP
34.0,0,9.41555,5.505082875211221,4.56628,3.971689341146852,1,0,0,0,1,0,0,ENFP
38.0,0,2.28196,5.868356553532792,0.06259,4.750025520417553,0,1,0,0,0,0,1,INFP
22.0,0,8.74073,4.521117771576412,9.2133,6.493866579558573,1,0,1,0,0,0,0,ENTJ
26.0,1,4.39618,4.314327740096838,0.29811,2.92722086683798,0,1,0,0,0,0,1,INFP
26.0,0,5.67389,3.520359874780434,3.62569,3.4518645531111005,1,0,1,0,0,0,0,ENFP
21.0,0,3.32854,6.733050062275599,9.97499,5.038732525500189,0,1,0,0,0,0,1,INTP
26.0,1,0.52501,5.262192646474379,6.5411,4.339797246237694,0,1,1,0,0,0,0,INTP
26.0,0,5.0632,5.544439142965778,1.93059,6.161096414604785,0,1,1,0,0,0,0,INFJ
27.0,0,5.94902,5.5308707508443655,4.71938,7.132990794146232,1,0,0,1,0,0,0,ENFJ
24.0,0,5.4139,5.466574275160169,7.22891,5.02114162500185,0,1,1,0,0,0,0,ENTP
35.0,0,2.18591,5.1853865808829935,3.78674,3.566511345680131,0,1,1,0,0,0,0,INFP
25.0,0,9.9735,4.292008612929038,3.92769,3.324816341801662,0,1,1,0,0,0,0,ENFP
27.0,1,3.46963,4.908923292652201,8.03621,3.068245185122457,1,0,0,0,1,0,0,ENTP
22.0,1,1.76214,4.62519822984482,5.82195,5.898282803889838,1,0,0,1,0,0,0,INTP
20.0,0,2.72299,3.582868406228927,4.83887,2.7591183421375014,0,1,0,0,0,1,0,INFP
31.0,1,8.31389,4.785899787673292,4.28733,6.437376959606614,0,1,0,0,1,0,0,ENFP
22.0,0,8.90789,4.468188771948823,3.07924,3.8532552067630457,0,1,0,0,0,1,0,ENFP
29.0,1,9.03986,6.207970527355583,8.25065,4.321954993561841,0,1,0,0,1,0,0,ESTP
22.0,0,9.00649,7.083397842297234,7.97483,3.3092946774561125,0,1,0,0,0,0,1,ENTP
24.0,0,6.47935,5.590472536091024,7.18081,3.969469434245117,0,1,1,0,0,0,0,ENTP
28.0,0,3.3046,4.26818816110681,0.1459,6.189468970510557,1,0,0,1,0,0,0,ENFJ
20.0,0,0.78899,6.90529046675811,3.10141,3.439121861481137,1,0,1,0,0,0,0,INFP
25.0,1,3.85958,3.622455622786585,3.39882,5.056850639976551,0,1,0,0,0,1,0,INFP
21.0,1,7.51679,3.889825431580375,1.24634,2.822397191929802,0,1,0,0,0,0,1,ENFP
34.0,1,4.1757,4.492232784658766,9.63946,3.547689878605021,1,0,0,0,0,0,1,INTP
32.0,0,3.84708,5.609538920462527,3.15739,3.445423828056888,0,1,1,0,0,0,0,INFP
23.0,1,6.86985,5.53411735637734,8.59178,3.884943886241912,1,0,1,0,0,0,0,ENTP
31.0,0,8.63052,4.737609934199959,7.80952,4.962209294983559,1,0,0,0,0,1,0,ENTP
25.0,0,0.77508,5.008799012169292,6.024,3.39535677506249,0,1,0,0,1,0,0,INFP
24.0,0,7.3868,3.399149077044453,7.47274,5.699462761189361,0,1,1,0,0,0,0,ENTP
34.0,1,5.55523,5.992875649477255,4.19662,7.742740983230655,0,1,1,0,0,0,0,INFP
32.0,0,9.16935,5.816646227893108,7.73055,6.12378651765857,1,0,0,0,0,0,1,ENTJ
22.0,1,4.71762,4.643706707559371,1.65674,4.512717876333031,0,1,1,0,0,0,0,INFP
21.0,0,7.3313,5.512530246467534,5.55343,3.409872352477624,0,1,0,0,1,0,0,ENFP
30.0,1,4.18485,3.4518705400488905,3.52708,3.950226391868208,1,0,0,0,0,0,1,ENFP
33.0,0,1.26781,4.234294649230863,2.97022,6.526780567265443,0,1,0,0,0,0,1,INFJ
32.0,1,0.92409,2.7462341122392697,3.0709,3.121150112060374,0,1,0,1,0,0,0,INFP
21.0,0,6.62701,4.021806804890887,9.02997,3.78821182141653,0,1,0,0,0,1,0,ENTP
30.0,1,9.04099,8.296432584844418,5.47659,5.175108468470851,1,0,0,1,0,0,0,ESFP
29.0,1,0.1922,4.463164179365979,6.69732,5.732112430920913,0,1,0,1,0,0,0,INTP
21.0,0,3.38438,5.147393013104695,8.59556,6.522364909123782,1,0,0,0,0,0,1,INTJ
26.0,0,1.19621,6.140184002328399,5.50514,6.541671916770123,0,1,0,0,0,1,0,ISFJ
27.0,1,7.23424,5.807969954341555,9.50585,5.87055706130187,1,0,0,0,0,0,1,ENTP
21.0,1,8.0132,4.622688028527652,3.96667,4.237951405265874,1,0,0,0,0,1,0,ENFP
32.0,0,8.10571,7.7767447858660494,7.84714,4.145925476164141,0,1,0,0,0,0,1,ESTP
26.0,1,3.77829,4.393735006382297,9.77099,6.411096349120899,0,1,0,0,0,0,1,INTP
31.0,0,1.08472,6.1815016534188985,9.85418,1.977489933418917,1,0,0,0,0,0,1,ISTP
22.0,0,2.01341,4.473164126860276,6.5158,5.986684417637946,1,0,1,0,0,0,0,INTP
26.0,0,3.66909,3.933692484128584,3.43723,4.303745090951214,0,1,0,0,1,0,0,INFP
26.0,0,6.78486,4.942453285115297,2.65396,5.8303497489506855,0,1,0,0,0,0,1,ENFP
28.0,1,8.19359,3.141074000397227,5.97148,4.836263170686747,0,1,0,0,0,0,1,ENFP
23.0,0,6.31736,5.039280211547659,7.60441,7.008452305245141,0,1,0,1,0,0,0,ENTJ
31.0,0,8.05959,4.891868914551593,3.94202,5.235364006326348,1,0,0,0,0,0,1,ENFP
22.0,1,5.31362,5.538189637447434,5.54892,3.3152545560317352,0,1,0,0,0,0,1,INFP
30.0,0,1.99875,4.351146362891468,7.98991,3.722989594162709,0,1,1,0,0,0,0,INTP
25.0,0,7.07902,4.205472552225299,3.47403,6.624852920435314,0,1,0,0,1,0,0,ENFJ
29.0,1,7.43109,6.33737311282778,5.6508,5.686979469406386,0,1,0,1,0,0,0,ESFP
31.0,0,6.85151,6.028910488445679,1.30689,6.924695210321175,1,0,0,0,0,0,1,ENFJ
21.0,0,7.24524,6.013288229446914,6.12034,4.551398282793832,0,1,0,0,0,1,0,ENFP
27.0,0,0.86119,5.966937991007962,4.40297,5.644939419752919,1,0,0,0,0,0,1,INFP
35.0,1,9.15753,4.974749294387287,5.01294,1.8671346116745315,1,0,0,0,1,0,0,ENFP
27.0,0,8.03132,5.6707752464711625,3.17801,5.331742834160371,0,1,0,0,0,0,1,ENFP
21.0,0,1.89488,3.005118855454901,4.78454,5.358746011724378,0,1,0,0,0,1,0,INFP
32.0,0,5.29469,3.851643323007718,6.43446,4.744400406228205,0,1,1,0,0,0,0,ENTP
19.0,1,1.55173,5.852778856239535,2.0227,3.684109254397165,0,1,0,0,0,1,0,INFP
33.0,1,5.03331,3.941317299583653,0.27577,7.201353030687134,0,1,0,0,0,1,0,INFP
29.0,0,3.25894,4.397163658755204,1.00026,2.418732337989425,1,0,0,1,0,0,0,INFP
26.0,0,0.37513,5.201043898820713,5.64577,3.132341152968216,0,1,0,0,0,0,1,INFP
26.0,1,5.48055,5.276373799596971,0.55263,4.270293321656353,1,0,0,0,0,0,1,ENFP
25.0,0,9.43614,6.049864162162468,5.19391,4.705991267101016,0,1,0,0,0,0,1,ENFP
22.0,1,0.08788,4.057908833100949,1.14353,6.545852224550302,1,0,0,0,0,0,1,INFP
25.0,0,4.69921,3.889586016656096,8.49335,6.656832157993654,0,1,0,1,0,0,0,ENTJ
22.0,0,0.95715,4.03833430524342,6.86321,3.975096515346514,1,0,0,0,0,0,1,INTP
31.0,0,3.87792,3.895286195325719,1.42165,5.810120970022823,0,1,0,0,0,0,1,INFP
23.0,0,8.17309,3.2766373691554467,4.52662,3.651324131663159,1,0,0,0,0,0,1,ENFP
25.0,1,3.68352,5.435816726162281,4.27363,3.3795651339901416,0,1,1,0,0,0,0,INFP
32.0,1,9.54664,6.046475466765743,0.02325,4.277295832764367,0,1,0,1,0,0,0,ENFP
22.0,1,3.83032,5.770088509463275,7.11729,2.8434815513198077,0,1,0,0,0,0,1,ENTP
46.0,0,1.83252,4.7899593732228265,1.71705,5.1744458022478526,1,0,0,0,0,0,1,INFP
26.0,0,0.07785,3.8887163686807336,8.11418,6.214946886570984,1,0,0,1,0,0,0,INTJ
20.0,1,0.23224,3.746090641626617,0.68332,5.793142010677524,1,0,0,1,0,0,0,INFP
28.0,1,4.19336,3.310025007465013,7.62389,5.428244900563498,1,0,0,0,0,0,1,INTP
27.0,0,9.92778,4.755313321032448,2.46343,0.6011073998851959,1,0,0,0,0,0,1,ENFP
37.0,0,8.39828,5.459925756222637,8.0829,4.252983550525014,1,0,0,1,0,0,0,ENTP
25.0,1,5.61867,5.179808060660607,7.38888,3.224988867104524,0,1,1,0,0,0,0,ENTP
22.0,0,8.42654,5.546016473461008,9.3147,5.531748044216608,1,0,0,1,0,0,0,ENTP
24.0,1,2.98895,7.789687228596376,6.37186,5.020748116358203,1,0,1,0,0,0,0,ISTP
20.0,0,5.84455,5.082076785066864,8.14074,3.137435168091497,1,0,1,0,0,0,0,ENTP
28.0,0,0.75138,6.847334279792987,7.63412,4.786300288425799,0,1,1,0,0,0,0,ISTP
29.0,1,7.20819,5.194480827350227,8.54047,6.931045021020034,0,1,0,0,0,0,1,ENTP
22.0,1,9.9947,5.599278640926757,7.60338,4.087897294904826,1,0,1,0,0,0,0,ENTP
22.0,0,3.73652,5.281727378490213,1.69503,4.789525370295776,0,1,1,0,0,0,0,INFP
28.0,0,1.31201,7.487416528446428,4.16601,4.886278598760896,1,0,0,0,0,1,0,ISFP
25.0,1,1.66088,4.399706606842878,0.00653,2.699232396213941,0,1,0,0,1,0,0,INFP
28.0,1,4.16289,5.067508543227438,2.39231,4.164510819445507,1,0,1,0,0,0,0,INFP
22.0,0,6.95689,3.5742798394751576,6.75902,2.207458307128649,1,0,0,0,0,1,0,ENTP
27.0,0,1.04949,3.5880804031304265,1.83361,4.051400103836969,0,1,0,0,0,0,1,INFP
21.0,1,1.72298,5.90009045548919,4.27752,3.89196886223814,0,1,0,0,0,0,1,INFP
22.0,1,7.1575,4.362499559494174,3.98337,3.335206774590291,1,0,1,0,0,0,0,ENFP
28.0,1,3.65961,2.1396009655015757,0.1111,4.534003957940127,1,0,0,0,0,1,0,ENFP
33.0,0,1.45923,2.523780831103204,0.18732,7.213692159867412,0,1,1,0,0,0,0,INFJ
24.0,0,0.00652,6.183377794853121,5.1825,4.964678583789002,0,1,0,0,0,1,0,ISFP
26.0,0,6.4116,5.959954573024007,6.70802,5.309038920254947,1,0,0,1,0,0,0,ENTP
26.0,0,5.34865,5.53259521074718,2.48293,3.874393691547528,0,1,0,0,1,0,0,ENFP
29.0,1,0.94486,5.0874269374226255,2.10328,3.882484061791705,0,1,0,0,0,0,1,INFP
23.0,0,5.18903,5.8411954993762825,5.37153,6.55105251790464,1,0,0,1,0,0,0,ENFJ
29.0,0,9.34151,4.823232831939532,4.09992,3.296552322645517,1,0,1,0,0,0,0,ENFP
19.0,0,5.46705,5.5250871087615945,8.30672,5.30855301179772,1,0,0,0,1,0,0,ENTJ
22.0,0,1.42594,5.861447857980425,8.55866,5.73090337678639,1,0,0,0,1,0,0,INTJ
30.0,0,7.51661,4.605587543409856,1.62611,4.519670209179764,0,1,0,0,0,1,0,ENFP
32.0,0,3.53105,6.030107834295771,5.44046,5.626626012257306,1,0,1,0,0,0,0,ENTP
27.0,0,6.4681,4.8980312016828105,4.98646,2.9447664977515253,0,1,0,0,0,0,1,ENFP
28.0,1,6.82227,3.62617927697889,5.79925,5.299075238368566,0,1,0,0,0,0,1,ENFP
39.0,0,2.63291,4.5797878655452005,3.67956,5.859327872023854,1,0,0,0,0,0,1,INFP
32.0,0,6.71725,5.480714578519015,3.36909,5.282888315611831,1,0,0,0,1,0,0,ENFJ
24.0,0,9.26867,6.081749835947203,7.45411,5.616059072497966,1,0,1,0,0,0,0,ENTP
44.0,0,2.11228,6.718477715766012,9.99453,2.0140955960736413,0,1,0,0,0,0,1,ISTP
21.0,1,1.21193,6.746830670977618,7.85459,1.577662756493976,1,0,0,0,0,1,0,INTP
23.0,1,8.77261,3.483320424878048,1.39305,4.503789006431097,1,0,0,0,0,1,0,ENFP
30.0,1,7.24294,4.770666723982746,0.40551,3.5497454060003086,1,0,0,0,0,1,0,ENFP
24.0,0,0.75135,4.741456736044727,1.56379,3.4030149473969926,0,1,0,0,0,1,0,INFP
29.0,1,6.61699,6.266271978203126,0.42911,4.844394450829856,0,1,1,0,0,0,0,ESFP
23.0,0,0.55865,6.059324308689887,3.24149,5.631721792831811,0,1,0,0,1,0,0,INFJ
25.0,0,3.24766,5.409719475843382,6.87466,5.57063468959006,0,1,1,0,0,0,0,INTP
36.0,1,8.74345,6.072432214318697,2.77676,6.506167441610919,0,1,0,1,0,0,0,ENFP
33.0,0,9.52293,5.161018258844683,3.85981,2.8489921706267376,1,0,0,1,0,0,0,ENFP
31.0,0,6.25728,5.997512712826495,5.23268,3.9858700351743104,1,0,0,0,0,0,1,ENFP
30.0,1,5.77333,6.82000624387519,1.73084,3.9320270647023623,0,1,1,0,0,0,0,ESFP
27.0,0,9.7287,2.8829789458926607,4.89486,4.280652010669938,1,0,0,0,0,0,1,ENFP
24.0,1,6.74,5.016650785646255,5.0683,5.721232949262366,1,0,0,0,0,0,1,ENFP
21.0,1,2.90872,6.183084611568328,9.32303,3.414467304106953,1,0,0,0,0,1,0,ENTP
24.0,1,8.48798,3.538115844992347,3.706,6.367595479167342,1,0,0,0,0,1,0,ENFP
21.0,0,1.01153,2.3355248905041464,6.85892,4.831595547982767,1,0,0,0,0,0,1,INTP
30.0,0,2.68378,6.023498553695266,0.13308,3.8889122932727815,1,0,0,0,0,1,0,INFP
20.0,0,1.82043,5.576453095014997,8.27141,2.1818956140380505,1,0,0,0,0,0,1,INTP
22.0,1,4.27139,5.90208692921494,1.38183,4.602319856436141,0,1,0,0,0,0,1,INFP
32.0,1,5.94223,4.409968090835742,2.66559,5.52410896951438,1,0,0,0,0,0,1,ENFP
27.0,0,9.16992,4.905402020700812,7.01773,1.0043159670529036,0,1,0,0,0,1,0,ENTP
23.0,1,9.40846,5.861538615436398,6.37047,5.2660386015591145,1,0,1,0,0,0,0,ENTP
23.0,0,6.7429,5.946421249687461,2.92021,4.499770048078718,1,0,0,0,0,0,1,ENFP
23.0,1,1.40568,4.600739893440573,5.89478,4.361129752902568,0,1,1,0,0,0,0,INTP
33.0,0,4.06467,4.277067978305495,1.04949,1.4828060891362096,1,0,1,0,0,0,0,INFP
30.0,1,1.11546,3.94370675662224,6.82845,5.259934227230649,0,1,0,1,0,0,0,INTP
22.0,1,5.91286,6.100402353255185,3.96433,4.985080026375199,0,1,0,0,0,0,1,ENFP
25.0,0,6.47748,4.342573772538015,9.38978,4.11401984304289,0,1,0,0,0,0,1,ENTP
25.0,0,8.11416,7.393132903021138,4.62576,6.750883914712133,0,1,1,0,0,0,0,ESFJ
27.0,0,4.20802,6.321289399609178,4.35133,4.898521369451081,1,0,1,0,0,0,0,ESFP
27.0,0,1.23629,5.742064586863383,9.90474,4.656025099852458,0,1,1,0,0,0,0,INTP
28.0,0,8.93651,4.909275203593252,8.2288,4.550681308136291,0,1,0,0,1,0,0,ENTP
26.0,1,7.65941,5.258235092212696,2.07541,5.689841986548089,1,0,0,0,0,0,1,ENFP
23.0,1,9.2288,5.14324900016849,1.61289,4.936669085037003,0,1,0,0,0,1,0,ENFP
21.0,0,4.55944,5.869348956225024,8.59542,5.4768664578309405,1,0,0,0,0,0,1,ENTP
27.0,0,2.34685,5.014922976900662,7.39143,3.2301045716852235,0,1,0,0,0,1,0,INTP
25.0,1,5.27503,4.126761706022334,3.52482,3.990623701652396,0,1,0,0,1,0,0,ENFP
21.0,0,0.17162,4.707409082529789,5.58487,4.241847620011601,1,0,0,1,0,0,0,INTP
23.0,0,9.82518,4.8085238447006,9.13933,3.7034256756865607,1,0,0,0,0,0,1,ENTP
24.0,1,9.67866,4.806723175759231,4.27899,5.314736070006384,0,1,1,0,0,0,0,ENFP
29.0,1,9.48056,4.239983175710693,2.1764,2.810455660013513,1,0,0,1,0,0,0,ENFP
38.0,1,0.38651,6.33568483559282,6.74153,4.7913550056356335,0,1,0,0,0,1,0,ISTP
31.0,0,4.45808,4.422587126952841,7.03951,1.983702985363208,1,0,0,1,0,0,0,INTP
20.0,0,4.96978,4.398395801758983,9.55573,4.103778668262719,0,1,0,1,0,0,0,INTP
31.0,1,8.48776,4.95767130258236,6.7526,5.350236245446782,1,0,0,0,0,0,1,ENTP
32.0,0,5.42305,5.81051773975376,6.08542,3.815082747487297,1,0,0,1,0,0,0,ENTP
25.0,1,6.30816,5.93359728862084,7.4512,0.6750075280855992,0,1,0,0,0,0,1,ENTP
28.0,1,5.74429,4.787372915075848,1.15003,6.610279594161524,0,1,0,1,0,0,0,ENFP
28.0,1,5.88963,3.609143290748492,1.10581,5.084722743148123,1,0,0,0,1,0,0,ENFP
23.0,1,8.09728,4.795340424487407,2.80216,5.647843799217747,0,1,1,0,0,0,0,ENFP
20.0,0,3.92489,4.830328705751202,8.25861,4.473863137311243,1,0,0,0,0,0,1,ENTP
21.0,0,1.37615,5.202882961591019,1.28057,6.373199726621636,1,0,0,1,0,0,0,INFJ
38.0,1,7.08534,5.550393176405482,2.17731,3.7504073499901103,1,0,0,0,0,0,1,ENFP
21.0,1,1.98295,5.744833693028529,2.60765,5.436503460491294,1,0,0,0,0,1,0,INFP
20.0,0,8.78042,5.036909522903398,4.56157,4.5645361472105135,1,0,0,1,0,0,0,ENFP
23.0,1,8.19801,5.59619520833226,9.88501,5.953364891824056,0,1,0,0,0,0,1,ENTP
33.0,1,3.92073,3.76902905237282,0.29508,6.336507250353254,1,0,0,0,0,0,1,ENFP
35.0,1,2.44545,2.8808554440380982,4.87263,4.095021276302412,0,1,1,0,0,0,0,INFP
20.0,1,1.99902,4.472271106204594,3.99463,5.336577592167525,0,1,0,1,0,0,0,INFP
29.0,0,7.64064,5.023470163467112,5.00987,2.4344417277866803,0,1,0,0,0,0,1,ENFP
20.0,1,4.64876,6.188679552508414,0.51934,4.26584019102476,1,0,0,0,0,0,1,ENFP
31.0,0,4.44055,7.361676805038971,7.78297,4.991507848921444,0,1,0,0,0,0,1,ISTP
31.0,0,4.77336,3.8896014805801,5.87691,6.627132793541509,1,0,1,0,0,0,0,ENTJ
33.0,0,8.92905,3.5004929068638875,7.81037,5.658182909004456,1,0,1,0,0,0,0,ENTP
24.0,1,5.77427,4.213145949543332,2.38251,4.395266146686615,0,1,0,0,0,0,1,ENFP
22.0,0,4.9354,3.610620313004192,8.63021,6.256274492296981,1,0,1,0,0,0,0,ENTJ
24.0,1,2.67239,3.721684807979957,9.37146,5.601832344098606,0,1,0,1,0,0,0,INTP
22.0,0,5.65054,5.009888161581589,6.85396,5.683679536434417,0,1,1,0,0,0,0,ENTP
35.0,0,7.93178,6.148590481616039,2.20825,3.666104497398495,0,1,0,1,0,0,0,ESFP
24.0,1,7.96165,4.947621296277594,5.28722,5.362792085389674,0,1,0,0,0,0,1,ENFP
28.0,0,2.82521,4.755448684296857,3.84574,3.744728867316321,0,1,0,0,0,0,1,INFP
22.0,1,5.51679,2.444007750959208,5.56453,3.139389281041474,1,0,0,0,0,1,0,ENTP
24.0,0,7.86802,6.091119760173286,5.59234,5.665290727131822,1,0,1,0,0,0,0,ENTP
33.0,0,9.01209,4.772591466344444,1.39908,6.81177618086161,1,0,1,0,0,0,0,ENFJ
30.0,0,6.25537,5.09902424004005,4.64266,2.627014868680789,0,1,0,1,0,0,0,ENFP
36.0,1,2.91166,5.523084368914922,0.07858,5.806895402788968,0,1,0,0,0,1,0,INFP
31.0,0,2.72076,6.2633626929730495,3.21043,2.7664711670099766,0,1,0,1,0,0,0,ISFP
24.0,0,0.71265,7.006327251524937,1.5848,4.155426438927278,0,1,0,0,0,1,0,ISFP
31.0,0,1.39473,4.127106556023167,7.31191,5.1088555419878166,1,0,0,0,0,1,0,INTP
33.0,0,9.56691,5.140665719294859,0.39167,5.312862672840249,1,0,0,0,0,0,1,ENFP
28.0,0,8.74909,5.8192031165189535,3.73016,2.195116394808019,1,0,0,0,1,0,0,ENFP
34.0,0,1.41511,5.216895068778082,1.37812,3.521326214301313,1,0,0,1,0,0,0,INFP
25.0,0,3.69565,5.155876766302392,0.49651,3.656453365942587,1,0,1,0,0,0,0,ENFP
28.0,1,3.79479,5.382678685895667,3.47374,4.931568601681038,0,1,0,0,0,0,1,INFP
36.0,0,0.13017,5.347025207708234,1.09427,4.533486266326878,1,0,0,0,0,0,1,INFP
36.0,0,2.87519,3.924044407157981,6.34025,2.4391638084652625,0,1,1,0,0,0,0,INTP
19.0,1,5.97674,2.2984582245078755,9.15074,2.880002141699167,0,1,0,0,0,0,1,ENTP
29.0,1,7.24616,5.99960407606495,7.26386,4.037812237481473,1,0,1,0,0,0,0,ENTP
33.0,0,5.49455,4.9006128345782765,4.5941,7.239487728362286,1,0,1,0,0,0,0,ENTJ
24.0,0,3.82306,4.638817655653678,9.95593,6.060979202665838,0,1,1,0,0,0,0,INTJ
30.0,1,6.01462,5.182181319141533,1.66406,5.459507611517692,0,1,0,0,0,0,1,ENFP
20.0,1,2.84709,6.222235781527042,1.39115,4.774114008908676,0,1,0,0,0,0,1,INFP
19.0,0,2.50419,7.143282504882586,1.66098,6.960738188211819,0,1,0,0,0,0,1,INFJ
22.0,0,6.61471,3.955389876917329,6.85011,4.558140617891786,1,0,1,0,0,0,0,ENTP
22.0,1,0.59711,5.038364011736802,1.65242,3.689934518388937,0,1,1,0,0,0,0,INFP
34.0,0,2.58665,4.605588926857991,8.48434,4.257215551262667,0,1,0,0,1,0,0,INTP
28.0,0,1.90388,4.775183646102647,4.39385,2.252394237528081,0,1,0,0,0,1,0,INFP
34.0,0,6.1986,3.159768908099352,5.41761,3.857833893498853,0,1,0,0,0,0,1,ENFP
28.0,0,6.80491,6.424943932510557,3.86923,5.765130587055988,1,0,0,0,0,0,1,ESFP
28.0,0,2.75023,5.296939131018101,3.41736,8.359111841196805,0,1,1,0,0,0,0,INFJ
24.0,0,9.30644,4.514467559209811,8.34487,6.051581337100326,0,1,0,1,0,0,0,ENTJ
20.0,0,6.91781,4.006008953248587,8.14893,4.647462558319488,1,0,1,0,0,0,0,ENTP
25.0,0,6.4494,4.194019798119782,5.30708,3.2747744876543914,1,0,0,0,0,0,1,ENFP
22.0,1,2.13806,4.816491156534154,6.92892,3.514108297101088,0,1,0,0,0,0,1,INTP
26.0,1,2.65964,6.573294980716266,1.70396,4.03641976787803,0,1,0,0,0,1,0,ISFP
25.0,0,5.21657,6.666383587127893,9.80472,7.890634971799987,0,1,0,0,0,0,1,ISTJ
25.0,1,0.35355,6.237892973505243,9.19731,3.90521697116628,0,1,0,1,0,0,0,ISTP
23.0,0,5.43195,2.475409505184588,7.51487,6.734257579671143,1,0,0,0,0,0,1,ENTJ
31.0,1,2.42061,5.156949268428754,1.70045,5.30135530067473,1,0,1,0,0,0,0,INFP
32.0,1,2.79115,5.0506030086541305,9.18816,4.026031286437272,0,1,0,0,0,1,0,INTP
27.0,1,4.26145,5.058240277927403,8.97489,4.808643902084187,1,0,0,1,0,0,0,ENTP
21.0,1,3.14946,4.48560180745357,7.43672,5.5795462478195335,1,0,0,0,0,0,1,INTP
27.0,0,5.91531,4.629675933558404,1.38628,2.9870081350552304,0,1,0,1,0,0,0,ENFP
26.0,0,7.93349,6.284570650506179,1.88644,4.497188508133732,0,1,0,0,0,1,0,ESFP
25.0,1,0.92157,4.439516301803904,4.19044,5.956969046594592,0,1,0,0,0,0,1,INFP
23.0,0,4.02632,4.24463639571543,5.71383,4.596395277523639,0,1,0,0,0,1,0,INFP
